timestamps,TP9,AF7,AF8,TP10,Right AUX
1678793441.539,9.277,46.387,100.098,-76.660,-8.301
1678793441.543,-9.277,52.734,104.980,-62.012,46.875
1678793441.547,-14.160,40.527,91.797,45.898,24.414
1678793441.551,19.043,27.832,88.867,121.582,34.668
1678793441.555,43.945,33.691,101.074,65.918,73.730
1678793441.559,13.672,37.109,92.285,-57.617,17.578
1678793441.563,-14.160,29.297,92.285,-62.988,41.016
1678793441.567,-19.531,16.113,94.727,28.809,48.340
1678793441.570,-5.371,2.930,89.355,109.863,20.508
1678793441.574,0.000,-0.977,90.820,69.336,27.344
1678793441.578,-27.832,10.254,95.703,-87.402,45.410
1678793441.582,-68.848,18.555,92.773,-140.137,41.992
1678793441.586,-68.359,17.090,89.355,-55.176,61.523
1678793441.590,-50.781,17.090,83.496,34.668,54.199
1678793441.594,-42.480,12.207,74.707,6.836,-0.977
1678793441.598,-29.785,20.020,97.168,-83.496,18.066
1678793441.602,-58.105,25.879,108.398,-123.047,41.016
1678793441.606,-85.449,16.602,91.797,-67.383,11.230
1678793441.610,-54.199,9.766,86.914,41.504,-23.438
1678793441.613,-20.508,8.301,82.031,47.363,-24.414
1678793441.617,-15.137,23.438,79.102,-51.758,57.617
1678793441.621,-20.996,37.598,84.961,-115.234,26.855
1678793441.625,-42.480,39.551,85.938,-53.711,34.180
1678793441.629,-42.969,25.391,76.172,59.570,76.172
1678793441.633,-16.602,15.137,70.801,70.801,105.957
1678793441.637,-17.090,30.762,80.566,-41.016,127.930
1678793441.641,-15.625,50.293,99.609,-107.910,82.520
1678793441.645,-25.391,56.152,98.633,-51.758,53.711
1678793441.649,-51.270,39.062,67.383,40.527,17.578
1678793441.652,-23.438,31.250,62.500,77.148,56.641
1678793441.656,-3.418,41.504,75.195,-14.648,69.336
1678793441.660,-7.324,44.922,83.496,-99.121,-3.418
1678793441.664,-24.414,37.109,86.426,-53.223,48.828
1678793441.668,-43.945,23.438,72.754,49.316,58.594
1678793441.672,-20.020,20.508,59.570,88.867,2.441
1678793441.676,7.812,35.645,68.848,5.859,44.922
1678793441.680,3.906,57.129,86.914,-90.332,24.902
1678793441.684,-22.949,58.594,87.402,-90.332,-5.859
1678793441.688,-2.930,54.688,83.008,42.480,19.043
1678793441.692,7.812,41.504,68.848,109.863,50.293
1678793441.695,2.441,35.645,64.941,25.391,19.043
1678793441.699,9.766,57.129,82.520,-65.430,19.531
1678793441.703,-15.137,66.895,84.961,-85.938,27.344
1678793441.707,-13.184,55.664,78.613,17.090,31.250
1678793441.711,20.996,41.016,78.613,117.676,26.855
1678793441.715,35.156,36.621,79.590,61.523,-59.082
1678793441.719,24.414,41.016,83.496,-62.500,-27.832
1678793441.723,2.930,39.062,90.820,-85.938,90.820
1678793441.727,-2.441,36.621,82.031,4.883,41.504
1678793441.731,33.203,38.086,75.195,112.793,18.066
1678793441.734,66.406,34.180,78.125,86.426,68.359
1678793441.738,26.367,34.180,73.730,-46.875,61.035
1678793441.742,-13.672,47.363,86.426,-87.402,22.461
1678793441.746,-17.578,50.781,90.820,7.324,-34.180
1678793441.750,0.977,35.645,71.777,103.516,14.160
1678793441.754,37.598,27.832,69.336,76.172,47.852
1678793441.758,50.781,39.062,88.867,-20.996,47.363
1678793441.762,24.414,47.363,99.121,-78.125,37.598
1678793441.766,-0.488,44.922,87.891,-10.254,-27.832
1678793441.770,2.930,30.273,73.242,107.910,-7.324
1678793441.774,31.738,20.996,68.848,105.957,36.621
1678793441.777,65.918,41.504,91.309,15.137,41.504
1678793441.781,21.973,53.711,99.609,-61.035,19.043
1678793441.785,-34.668,47.852,83.008,-22.461,-13.672
1678793441.789,-13.672,45.898,72.754,92.773,8.789
1678793441.793,18.555,38.086,69.336,102.051,60.059
1678793441.797,30.762,43.457,83.008,13.672,36.133
1678793441.801,24.414,55.176,96.191,-72.754,-25.391
1678793441.805,2.930,52.246,94.727,-39.551,0.488
1678793441.809,8.789,41.992,84.961,85.449,44.434
1678793441.813,26.855,33.691,75.195,115.234,40.527
1678793441.816,21.484,41.504,77.637,4.395,58.105
1678793441.820,26.855,57.617,98.145,-80.078,57.617
1678793441.824,18.555,65.430,104.492,-48.340,-25.879
1678793441.828,-5.859,51.270,74.707,53.711,-4.883
1678793441.832,9.277,32.715,60.547,101.074,12.207
1678793441.836,31.250,26.855,69.824,20.020,10.254
1678793441.840,16.602,33.203,78.613,-87.891,2.441
1678793441.844,-5.859,40.527,73.730,-82.031,12.695
1678793441.848,-6.348,36.621,67.871,40.039,27.344
1678793441.852,17.578,29.297,71.289,132.812,-16.113
1678793441.856,25.391,26.367,73.730,60.547,-4.883
1678793441.859,6.836,34.668,78.613,-80.078,42.969
1678793441.863,-2.441,48.828,82.031,-87.402,54.688
1678793441.867,11.719,49.805,83.496,39.551,26.367
1678793441.871,22.461,34.180,70.801,116.699,38.574
1678793441.875,28.320,28.809,58.594,49.316,33.203
1678793441.879,36.621,41.016,69.336,-59.570,-47.363
1678793441.883,-1.465,44.434,70.312,-79.590,-25.391
1678793441.887,-29.297,36.621,64.453,19.531,56.152
1678793441.891,-6.836,36.621,61.035,119.629,39.551
1678793441.895,21.484,41.504,63.965,99.121,49.805
1678793441.898,21.973,49.316,78.125,-17.578,63.965
1678793441.902,0.977,54.199,85.449,-70.312,-39.551
1678793441.906,-14.648,41.504,76.172,13.672,-48.340
1678793441.910,17.090,38.086,73.730,128.418,45.898
1678793441.914,43.945,47.363,79.102,122.559,40.039
1678793441.918,15.625,49.805,84.961,-2.441,32.715
1678793441.922,12.695,58.594,94.238,-58.594,11.230
1678793441.926,2.441,62.500,67.383,-3.906,34.668
1678793441.930,11.719,48.340,51.758,103.027,61.035
1678793441.934,58.105,42.480,58.105,125.000,56.641
1678793441.937,68.359,53.711,58.594,15.625,78.613
1678793441.941,52.734,62.012,71.289,-57.617,12.207
1678793441.945,48.340,70.312,69.824,14.160,41.992
1678793441.949,59.082,63.477,52.734,136.230,24.414
1678793441.953,81.543,52.246,42.969,146.484,0.000
1678793441.957,130.371,66.406,68.848,68.848,49.316
1678793441.961,105.957,66.895,85.449,-14.648,-1.465
1678793441.965,43.457,51.270,66.895,-0.977,-51.758
1678793441.969,55.664,44.922,49.316,118.652,4.395
1678793441.973,80.078,38.086,44.922,168.457,40.039
1678793441.977,92.773,41.992,59.082,75.684,-5.371
1678793441.980,85.938,48.828,69.824,-26.855,3.906
1678793441.984,66.406,49.805,69.824,-14.648,17.090
1678793441.988,62.988,37.109,59.082,93.262,39.551
1678793441.992,84.961,25.391,58.105,171.875,79.102
1678793441.996,76.660,24.414,60.547,84.961,30.273
1678793442.000,49.805,27.344,67.383,-33.203,-6.836
1678793442.004,51.758,38.574,80.078,-4.883,8.301
1678793442.008,27.344,28.320,62.012,80.566,16.602
1678793442.012,41.016,21.973,53.223,142.578,-23.926
1678793442.016,68.848,37.109,60.059,88.867,-36.621
1678793442.019,55.664,50.781,70.801,-25.391,49.805
1678793442.023,41.016,56.152,83.008,-32.227,8.789
1678793442.027,30.762,40.527,70.312,69.824,-20.996
1678793442.031,45.410,26.367,58.594,157.227,32.227
1678793442.035,80.078,28.320,64.941,121.094,51.270
1678793442.039,83.496,36.621,80.566,17.090,45.898
1678793442.043,44.434,42.480,77.637,-38.574,5.371
1678793442.047,44.434,45.898,68.359,54.199,15.625
1678793442.051,51.270,40.039,65.430,163.086,77.637
1678793442.055,41.504,23.926,52.246,110.840,76.660
1678793442.058,49.316,37.598,58.105,-1.465,28.320
1678793442.062,35.156,56.641,66.406,-54.688,-17.578
1678793442.066,11.230,52.734,56.152,9.277,-21.973
1678793442.070,4.883,44.922,40.039,111.328,42.969
1678793442.074,21.484,47.363,39.062,95.215,71.777
1678793442.078,38.574,54.199,50.781,-20.508,35.645
1678793442.082,24.902,58.594,62.988,-83.008,14.160
1678793442.086,1.465,54.688,60.059,-20.996,46.875
1678793442.090,11.719,44.434,47.363,92.285,38.574
1678793442.094,47.852,38.574,49.316,111.816,-36.133
1678793442.097,44.922,44.434,59.082,-3.906,-11.719
1678793442.101,19.043,60.547,67.871,-83.984,-11.719
1678793442.105,-0.488,61.523,67.383,-26.855,-27.344
1678793442.109,-7.324,51.758,50.293,83.984,42.969
1678793442.113,14.160,44.922,38.574,110.352,30.762
1678793442.117,35.156,50.293,45.898,9.766,-30.273
1678793442.121,21.484,58.105,55.664,-79.102,6.836
1678793442.125,-0.977,56.641,56.641,-44.922,30.762
1678793442.129,-4.883,53.711,47.363,68.359,62.988
1678793442.133,12.207,55.664,38.574,122.559,21.973
1678793442.137,43.457,68.359,48.340,47.363,-37.109
1678793442.140,23.926,75.684,57.617,-64.453,49.805
1678793442.144,-16.602,71.289,55.664,-72.754,56.641
1678793442.148,-3.418,66.895,54.688,50.781,-10.742
1678793442.152,20.996,58.594,47.363,118.652,33.691
1678793442.156,44.922,56.152,50.293,57.129,14.160
1678793442.160,42.969,64.453,61.035,-52.246,-22.949
1678793442.164,19.531,77.148,70.801,-63.965,-1.953
1678793442.168,-5.371,74.219,62.988,47.363,10.254
1678793442.172,0.488,67.383,47.363,120.605,43.457
1678793442.176,28.809,67.871,46.875,65.918,40.527
1678793442.179,39.551,75.195,66.406,-38.086,-65.918
1678793442.183,23.438,81.543,83.984,-53.223,-62.988
1678793442.187,-9.766,72.266,65.918,21.484,22.461
1678793442.191,-8.789,60.547,48.828,95.215,0.000
1678793442.195,13.672,65.430,51.270,65.430,44.922
1678793442.199,16.602,74.219,64.453,-50.781,89.844
1678793442.203,-0.977,74.219,75.195,-87.402,54.199
1678793442.207,-2.441,63.477,70.312,5.371,43.945
1678793442.211,9.766,46.875,57.617,99.609,38.574
1678793442.215,26.855,46.875,56.641,83.008,7.324
1678793442.219,36.621,60.059,69.824,-21.973,13.672
1678793442.222,14.160,63.477,72.266,-93.262,-21.973
1678793442.226,16.113,62.012,73.242,-5.371,1.953
1678793442.230,20.020,52.734,59.082,96.191,94.238
1678793442.234,14.648,43.945,45.898,69.824,69.336
1678793442.238,39.062,51.758,62.988,-27.832,27.832
1678793442.242,35.645,55.664,74.707,-93.750,0.977
1678793442.246,0.000,55.176,68.848,-31.250,15.137
1678793442.250,-11.719,42.969,58.594,76.660,31.738
1678793442.254,16.602,31.250,48.828,89.355,45.898
1678793442.258,39.551,41.992,57.617,-3.418,-13.672
1678793442.261,11.719,52.246,63.965,-100.586,-9.277
1678793442.265,-10.254,46.875,56.641,-65.918,18.555
1678793442.269,6.348,35.156,51.270,59.082,-6.836
1678793442.273,22.949,28.320,48.340,106.934,-2.441
1678793442.277,10.742,30.273,45.410,18.066,25.879
1678793442.281,9.766,36.621,55.664,-82.520,70.312
1678793442.285,-5.859,34.668,59.570,-58.105,51.270
1678793442.289,-17.090,25.879,46.387,57.129,51.270
1678793442.293,17.090,20.996,43.945,108.887,83.496
1678793442.297,29.785,26.367,49.805,24.902,84.473
1678793442.301,7.812,30.762,58.594,-77.637,65.430
1678793442.304,-22.461,30.762,66.895,-73.242,44.434
1678793442.308,-24.902,35.156,65.430,31.250,21.484
1678793442.312,-8.789,26.367,49.805,98.145,16.602
1678793442.316,24.414,26.855,58.105,54.688,19.531
1678793442.320,51.270,43.457,83.984,-39.062,61.035
1678793442.324,1.465,43.945,74.707,-78.125,11.719
1678793442.328,-28.809,34.668,54.199,7.812,-32.227
1678793442.332,18.555,35.156,57.129,106.445,-11.719
1678793442.336,34.180,37.598,58.105,57.617,33.203
1678793442.340,20.020,48.340,62.988,-55.176,52.246
1678793442.344,-1.953,55.664,74.707,-78.125,-21.484
1678793442.347,-22.461,44.434,64.453,15.137,-25.391
1678793442.351,0.000,39.062,52.734,109.375,-4.883
1678793442.355,14.160,36.621,52.734,70.801,-36.133
1678793442.359,12.207,42.969,68.848,-38.086,-10.742
1678793442.363,6.348,52.246,78.613,-80.566,32.715
1678793442.367,-11.719,42.969,62.988,-9.766,54.199
1678793442.371,-11.719,24.414,44.922,75.195,90.332
1678793442.375,0.488,20.996,41.016,55.664,49.316
1678793442.379,9.277,36.621,48.828,-53.223,26.855
1678793442.383,0.000,49.316,57.129,-116.211,26.855
1678793442.387,-20.020,46.387,60.059,-42.480,1.953
1678793442.390,-19.531,40.527,54.199,71.289,-17.578
1678793442.394,10.254,29.785,52.734,90.332,34.180
1678793442.398,32.227,30.762,64.941,-0.977,43.457
1678793442.402,9.766,51.270,64.941,-91.309,39.551
1678793442.406,-6.836,62.012,60.547,-41.016,12.207
1678793442.410,-0.488,45.898,54.199,81.055,-18.066
1678793442.414,20.020,36.133,34.180,87.891,6.836
1678793442.418,28.809,58.594,34.668,-20.508,41.504
1678793442.422,10.254,70.801,40.039,-125.000,54.688
1678793442.426,-18.066,64.453,46.387,-94.727,66.406
1678793442.430,-15.625,56.152,48.828,38.574,98.145
1678793442.433,19.531,55.664,41.992,95.215,79.102
1678793442.437,30.273,60.547,46.875,8.789,45.898
1678793442.441,22.949,69.336,60.059,-95.703,57.129
1678793442.445,10.742,76.660,64.453,-72.266,15.137
1678793442.449,6.836,68.848,55.176,46.387,28.320
1678793442.453,40.527,59.570,51.270,117.188,59.570
1678793442.457,41.992,56.152,42.969,43.457,46.387
1678793442.461,23.438,60.059,45.898,-82.031,32.715
1678793442.465,4.395,62.500,59.082,-90.332,-7.812
1678793442.469,-15.625,57.617,49.316,11.719,17.090
1678793442.473,12.207,49.805,42.480,103.027,50.781
1678793442.476,37.598,52.246,46.387,62.988,-4.883
1678793442.480,27.832,65.430,53.223,-61.035,-11.719
1678793442.484,-0.488,69.824,62.012,-78.613,31.250
1678793442.488,-4.395,68.359,58.594,23.438,6.836
1678793442.492,16.602,60.059,48.340,104.492,-36.621
1678793442.496,51.270,57.617,55.664,87.891,-8.789
1678793442.500,53.711,65.918,66.895,-22.461,34.668
1678793442.504,5.859,69.824,59.570,-80.566,55.664
1678793442.508,-0.977,60.059,55.176,16.113,71.777
1678793442.512,6.836,45.898,50.781,122.559,79.102
1678793442.516,22.461,37.598,49.316,98.145,38.574
1678793442.519,31.250,38.574,55.664,-22.461,31.250
1678793442.523,6.836,47.852,62.988,-79.102,25.391
1678793442.527,-7.812,49.805,64.941,-3.906,-0.977
1678793442.531,-8.301,40.039,50.781,96.191,68.359
1678793442.535,20.020,34.668,47.852,104.004,26.367
1678793442.539,35.645,38.086,59.082,-2.930,-28.809
1678793442.543,31.250,43.457,76.172,-72.754,58.594
1678793442.547,3.418,41.016,65.430,-33.691,47.852
1678793442.551,-0.977,32.715,39.551,67.383,-19.043
1678793442.555,23.438,30.273,42.480,99.121,29.785
1678793442.559,24.902,35.645,52.246,-4.395,30.762
1678793442.562,1.953,41.504,57.617,-91.309,13.184
1678793442.566,-9.766,44.434,61.523,-39.551,-3.418
1678793442.570,0.488,38.086,57.129,70.312,-19.043
1678793442.574,20.508,32.227,44.922,104.980,23.926
1678793442.578,32.227,43.457,48.828,22.461,34.180
1678793442.582,9.277,52.246,56.641,-90.332,81.543
1678793442.586,3.906,57.129,73.730,-50.781,80.078
1678793442.590,-0.488,47.363,67.871,83.496,14.648
1678793442.594,-6.348,30.273,41.504,108.398,0.977
1678793442.598,18.555,37.598,48.828,19.531,-52.246
1678793442.601,23.438,56.152,67.871,-70.801,-19.043
1678793442.605,-0.488,62.500,70.312,-68.359,64.453
1678793442.609,-13.184,48.340,56.152,37.109,62.012
1678793442.613,10.742,36.621,49.316,111.816,-4.395
1678793442.617,21.973,40.039,55.664,55.176,0.000
1678793442.621,10.254,46.875,65.430,-63.477,50.781
1678793442.625,12.207,55.176,71.777,-76.660,22.949
1678793442.629,10.742,51.758,60.547,36.621,-18.555
1678793442.633,31.250,48.828,60.547,130.371,-30.273
1678793442.637,38.086,49.316,63.477,83.008,-13.184
1678793442.641,19.531,57.129,60.547,-52.246,36.621
1678793442.644,13.672,66.895,70.312,-83.984,-5.859
1678793442.648,2.930,58.594,72.266,25.879,16.602
1678793442.652,15.625,49.805,59.570,120.605,51.270
1678793442.656,30.762,50.293,55.176,89.355,1.465
1678793442.660,35.156,58.105,61.523,-17.578,0.000
1678793442.664,12.695,65.918,65.918,-61.523,7.324
1678793442.668,-16.113,68.359,65.918,17.578,26.855
1678793442.672,-4.395,65.430,53.223,115.723,13.672
1678793442.676,43.457,62.988,55.176,114.746,-6.348
1678793442.680,46.387,65.430,62.500,2.930,39.551
1678793442.684,11.230,68.359,67.383,-81.055,38.574
1678793442.687,0.000,68.359,69.336,-7.812,0.977
1678793442.691,-0.977,65.430,53.223,102.051,1.953
1678793442.695,36.133,72.754,51.270,115.723,11.230
1678793442.699,49.805,81.055,61.523,6.836,-32.227
1678793442.703,10.254,82.031,68.359,-87.402,9.277
1678793442.707,-13.672,83.496,67.871,-29.297,46.387
1678793442.711,-4.883,74.219,60.547,82.520,9.766
1678793442.715,14.648,64.453,57.617,108.398,22.461
1678793442.719,18.066,71.777,64.941,10.742,22.949
1678793442.723,21.973,85.938,86.426,-70.312,26.367
1678793442.727,-1.953,77.148,77.637,-44.922,15.137
1678793442.731,-13.672,58.594,50.293,50.293,31.738
1678793442.734,31.250,62.988,51.270,98.145,16.113
1678793442.738,51.758,72.754,61.035,13.184,-12.695
1678793442.742,40.039,81.543,77.148,-76.172,-17.090
1678793442.746,11.230,82.520,76.660,-60.059,0.488
1678793442.750,-2.930,77.637,57.617,50.781,42.480
1678793442.754,11.719,70.801,50.293,116.211,49.805
1678793442.758,29.785,71.289,60.059,37.598,10.254
1678793442.762,28.809,75.684,70.312,-72.754,19.043
1678793442.766,22.461,75.684,78.613,-57.129,37.109
1678793442.770,15.137,65.918,75.684,60.059,22.949
1678793442.774,3.418,46.387,50.293,109.375,48.340
1678793442.778,14.648,48.340,45.898,53.223,67.383
1678793442.781,16.113,64.453,61.035,-57.617,66.406
1678793442.785,4.883,68.848,66.895,-67.871,60.059
1678793442.789,7.812,58.105,60.059,45.898,66.895
1678793442.793,10.254,38.574,51.270,109.375,57.129
1678793442.797,4.883,35.156,48.828,59.570,62.988
1678793442.801,10.254,47.852,68.359,-36.133,53.223
1678793442.805,-14.648,56.152,76.660,-70.312,13.672
1678793442.809,-30.762,44.434,62.500,8.301,41.504
1678793442.813,4.883,30.273,58.105,113.770,40.039
1678793442.817,20.508,26.367,52.246,82.520,40.527
1678793442.821,10.742,33.691,60.547,-42.969,91.797
1678793442.824,-6.836,42.969,69.824,-88.867,84.473
1678793442.828,-13.184,38.574,63.477,-18.066,48.340
1678793442.832,14.648,28.809,54.688,83.984,9.766
1678793442.836,41.992,28.809,60.059,94.727,-0.488
1678793442.840,44.922,41.504,72.754,-22.949,20.508
1678793442.844,28.809,47.363,81.543,-86.426,19.531
1678793442.848,1.953,47.363,81.055,-11.230,17.578
1678793442.852,-2.930,42.480,66.406,91.797,25.391
1678793442.856,18.066,36.621,63.477,119.141,43.945
1678793442.860,30.273,41.992,70.801,4.395,-4.395
1678793442.864,8.789,50.781,69.336,-97.168,-65.430
1678793442.868,-18.066,51.758,63.477,-47.852,-28.320
1678793442.871,-14.648,46.875,55.664,69.824,24.414
1678793442.875,19.531,48.828,54.199,105.957,11.230
1678793442.879,37.109,57.129,63.965,6.836,19.531
1678793442.883,22.949,67.871,79.102,-82.031,23.926
1678793442.887,-1.465,68.359,80.566,-49.316,10.254
1678793442.891,-12.695,58.105,69.824,66.895,15.625
1678793442.895,5.371,55.664,61.035,123.535,37.109
1678793442.899,27.344,57.617,62.500,29.297,46.387
1678793442.903,33.203,61.523,78.613,-69.824,0.977
1678793442.907,-5.859,61.035,76.660,-52.734,5.371
1678793442.911,-34.180,42.480,50.781,32.227,22.461
1678793442.914,-16.602,31.250,40.039,82.031,-29.297
1678793442.918,6.836,41.992,52.734,14.160,-54.199
1678793442.922,12.207,53.223,64.941,-89.355,5.371
1678793442.926,-27.344,49.805,67.383,-83.496,50.293
1678793442.930,-31.250,50.293,62.500,26.855,58.105
1678793442.934,-4.395,53.223,51.758,101.074,4.395
1678793442.938,11.719,49.316,47.852,35.645,-17.578
1678793442.942,1.465,57.129,54.688,-84.961,25.879
1678793442.946,-23.926,65.918,69.336,-95.703,46.387
1678793442.950,-20.508,65.918,74.707,16.113,59.570
1678793442.953,-19.043,58.594,52.246,91.309,49.805
1678793442.957,-0.488,55.176,43.457,45.410,62.988
1678793442.961,27.832,71.777,62.012,-42.969,73.242
1678793442.965,2.930,83.496,70.801,-71.289,-0.977
1678793442.969,-26.367,72.754,59.570,-4.395,-37.598
1678793442.973,-17.090,61.035,50.781,91.797,18.555
1678793442.977,13.184,60.547,50.781,80.078,89.355
1678793442.981,24.902,71.777,60.547,-34.180,63.477
1678793442.985,14.648,83.984,71.777,-85.938,3.906
1678793442.989,-10.742,75.684,63.965,-19.531,-3.418
1678793442.992,-10.254,65.918,55.664,102.051,71.289
1678793442.996,25.391,67.383,57.129,122.070,80.078
1678793443.000,12.695,66.895,51.758,-18.066,46.387
1678793443.004,-16.113,72.266,57.129,-100.098,23.926
1678793443.008,-14.648,80.566,64.453,-32.227,-24.902
1678793443.012,-4.395,77.637,52.246,83.496,-44.434
1678793443.016,8.301,79.102,49.805,104.004,-2.930
1678793443.020,33.691,93.262,69.336,-1.465,10.742
1678793443.024,35.645,108.887,86.914,-74.707,39.062
1678793443.028,6.836,104.980,85.938,-37.598,42.480
1678793443.032,1.953,91.797,68.848,70.312,31.250
1678793443.035,32.715,83.984,59.570,119.141,85.938
1678793443.039,63.965,89.844,74.219,44.434,39.062
1678793443.043,25.391,93.750,70.312,-87.891,-26.855
1678793443.047,-31.738,91.797,71.289,-92.285,-15.625
1678793443.051,-26.855,83.008,70.801,36.621,1.465
1678793443.055,-10.742,65.430,60.059,93.262,-17.578
1678793443.059,-13.184,66.895,66.406,16.113,43.457
1678793443.063,-12.695,83.008,73.730,-84.961,92.285
1678793443.067,-17.090,91.797,81.055,-73.730,46.875
